,RoundIndex,VoterID,Util1,Util2,Util3,NumberOfCandidates,NumVotes,Pref1,Pref2,Pref3,VotesCand1PreVote,VotesCand2PreVote,VotesCand3PreVote,PointsPreVote,Vote,GameIndexInSession,SessionIDX,Action,VotesPref1PreVote,VotesPref2PreVote,VotesPref3PreVote,VotesLeader_poll,VotesRunnerup_poll,VotesThird_poll,GAP12_poll,GAP23_poll,GAP13_poll,GAP12_pref_poll,GAP23_pref_poll,GAP13_pref_poll,Pref3_pos,Pos1_pref,Pref1_pos,Pos2_pref,Pref2_pos,Pos3_pref,Scenario,Scenario_type,GAPL1_Pref_poll,GAPL2_Pref_poll,GAPL3_Pref_poll,Pos12,Pos23,Pos13,PosL1,PosL2,PosL3
6084,12621,XcCoyP8FIlF1RJh,20,4,0,3,1006,3,1,2,334,336,335,10,3,12,1,1,335,334,336,336,335.0,334,1.0,1.0,2,1,-2,-1,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,1,2,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
6085,12622,A2V3ECGQQYNO85,20,16,0,3,1007,3,1,2,333,338,335,0,3,30,1,1,335,333,338,338,335.0,333,3.0,2.0,5,2,-5,-3,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,3,5,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
6086,12625,AaBHVlvtUFfDLSI,20,16,0,3,1007,1,3,2,333,338,335,0,1,10,1,1,333,335,338,338,335.0,333,3.0,2.0,5,-2,-3,-5,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,5,3,0,1.0,1.0,2.0,-2.0,-1.0,0.0
6087,12626,poXEnv0OW8RqFqk,20,10,0,3,1007,1,3,2,323,343,340,0,1,3,1,1,323,340,343,343,340.0,323,3.0,17.0,20,-17,-3,-20,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,20,3,0,1.0,1.0,2.0,-2.0,-1.0,0.0
6088,12627,LGmY4JbxqC6JjsY,20,4,0,3,1007,3,1,2,318,353,335,0,3,8,1,1,335,318,353,353,335.0,318,18.0,17.0,35,17,-35,-18,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,18,35,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
6089,12628,A34930YXVQ8SUT,20,16,0,3,1007,1,2,3,322,344,340,16,2,28,1,2,322,344,340,344,340.0,322,4.0,18.0,22,-22,4,-18,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,22,0,4,2.0,-1.0,1.0,-2.0,0.0,-1.0
6090,12629,B1DDiv7vcGGUvH0,20,10,0,3,1007,1,3,2,269,378,359,0,2,8,1,3,269,359,378,378,359.0,269,19.0,90.0,109,-90,-19,-109,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,109,19,0,1.0,1.0,2.0,-2.0,-1.0,0.0
6091,12631,7U5cv64m8aH0DZd,20,16,0,3,1007,1,2,3,318,353,335,16,2,9,1,2,318,353,335,353,335.0,318,18.0,17.0,35,-35,18,-17,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,35,0,18,2.0,-1.0,1.0,-2.0,0.0,-1.0
6092,12632,A1RUQQGXCZ5K0Z,20,4,0,3,1007,2,3,1,280,415,311,20,2,29,1,1,415,311,280,415,311.0,280,104.0,31.0,135,104,31,135,3.0,1.0,1.0,2.0,2.0,3.0,1,TRT,0,104,135,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
6093,12633,A2V3ECGQQYNO85,20,16,0,3,1007,3,1,2,318,353,335,0,3,31,1,1,335,318,353,353,335.0,318,18.0,17.0,35,17,-35,-18,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,18,35,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
6094,12634,x4HDUBEnRbcQtcc,20,4,0,3,1007,3,1,2,275,366,365,10,3,12,1,1,365,275,366,366,365.0,275,1.0,90.0,91,90,-91,-1,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,1,91,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
6095,12635,AaBHVlvtUFfDLSI,20,16,0,3,1007,1,2,3,215,565,226,16,2,11,1,2,215,565,226,565,226.0,215,339.0,11.0,350,-350,339,-11,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,350,0,339,2.0,-1.0,1.0,-2.0,0.0,-1.0
6096,12636,XcCoyP8FIlF1RJh,20,4,0,3,1007,1,3,2,274,368,364,0,3,13,1,2,274,364,368,368,364.0,274,4.0,90.0,94,-90,-4,-94,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,94,4,0,1.0,1.0,2.0,-2.0,-1.0,0.0
6097,12637,m2MakjGKQ5NYDgf,20,10,0,3,1007,3,2,1,290,409,307,10,2,17,1,2,307,409,290,409,307.0,290,102.0,17.0,119,-102,119,17,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,102,0,119,1.0,-2.0,-1.0,-1.0,0.0,-2.0
6098,12638,A34930YXVQ8SUT,20,16,0,3,1007,2,1,3,290,409,307,20,2,29,1,1,409,290,307,409,307.0,290,102.0,17.0,119,119,-17,102,2.0,1.0,1.0,3.0,3.0,2.0,2,TRT,0,119,102,-2.0,1.0,-1.0,0.0,-2.0,-1.0
6099,12640,tBRO840OtoF8S8k,20,4,0,3,1007,1,3,2,329,347,330,0,1,14,1,1,329,330,347,347,330.0,329,17.0,1.0,18,-1,-17,-18,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,18,17,0,1.0,1.0,2.0,-2.0,-1.0,0.0
6100,12641,poXEnv0OW8RqFqk,20,10,0,3,1007,1,3,2,329,347,330,0,1,4,1,1,329,330,347,347,330.0,329,17.0,1.0,18,-1,-17,-18,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,18,17,0,1.0,1.0,2.0,-2.0,-1.0,0.0
6101,12642,x4HDUBEnRbcQtcc,20,4,0,3,1007,3,2,1,323,343,340,4,3,13,1,1,340,343,323,343,340.0,323,3.0,17.0,20,-3,20,17,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,3,0,20,1.0,-2.0,-1.0,-1.0,0.0,-2.0
6102,12643,A1RUQQGXCZ5K0Z,20,4,0,3,1007,1,2,3,313,365,328,4,2,30,1,2,313,365,328,365,328.0,313,37.0,15.0,52,-52,37,-15,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,52,0,37,2.0,-1.0,1.0,-2.0,0.0,-1.0
6103,12645,7U5cv64m8aH0DZd,20,16,0,3,1006,1,3,2,334,336,335,0,1,10,1,1,334,335,336,336,335.0,334,1.0,1.0,2,-1,-1,-2,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,2,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
6104,12646,AaBHVlvtUFfDLSI,20,16,0,3,1007,3,2,1,322,344,340,16,3,12,1,1,340,344,322,344,340.0,322,4.0,18.0,22,-4,22,18,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,4,0,22,1.0,-2.0,-1.0,-1.0,0.0,-2.0
6105,12648,LGmY4JbxqC6JjsY,20,4,0,3,1007,3,1,2,333,338,335,0,3,9,1,1,335,333,338,338,335.0,333,3.0,2.0,5,2,-5,-3,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,3,5,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
6106,12649,m2MakjGKQ5NYDgf,20,10,0,3,1007,3,2,1,322,344,340,10,2,18,1,2,340,344,322,344,340.0,322,4.0,18.0,22,-4,22,18,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,4,0,22,1.0,-2.0,-1.0,-1.0,0.0,-2.0
6107,12650,poXEnv0OW8RqFqk,20,10,0,3,1007,3,1,2,333,338,335,0,3,5,1,1,335,333,338,338,335.0,333,3.0,2.0,5,2,-5,-3,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,3,5,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
6108,12651,B1DDiv7vcGGUvH0,20,10,0,3,1007,3,2,1,313,365,328,10,2,9,1,2,328,365,313,365,328.0,313,37.0,15.0,52,-37,52,15,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,37,0,52,1.0,-2.0,-1.0,-1.0,0.0,-2.0
6109,12652,7NpU1LsbwTf73hC,20,4,0,3,1007,2,3,1,301,371,334,20,2,2,1,1,371,334,301,371,334.0,301,37.0,33.0,70,37,33,70,3.0,1.0,1.0,2.0,2.0,3.0,1,TRT,0,37,70,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
6110,12653,A3F4DJJBK52A8T,20,10,0,3,1007,2,3,1,280,415,311,20,2,15,1,1,415,311,280,415,311.0,280,104.0,31.0,135,104,31,135,3.0,1.0,1.0,2.0,2.0,3.0,1,TRT,0,104,135,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
6111,12654,AaBHVlvtUFfDLSI,20,16,0,3,1007,3,2,1,215,565,226,16,2,13,1,2,226,565,215,565,226.0,215,339.0,11.0,350,-339,350,11,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,339,0,350,1.0,-2.0,-1.0,-1.0,0.0,-2.0
6112,12655,x4HDUBEnRbcQtcc,20,4,0,3,1007,1,3,2,275,366,365,2,3,14,1,2,275,365,366,366,365.0,275,1.0,90.0,91,-90,-1,-91,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,91,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
6113,12656,XcCoyP8FIlF1RJh,20,4,0,3,1007,1,2,3,325,341,340,4,2,14,1,2,325,341,340,341,340.0,325,1.0,15.0,16,-16,1,-15,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,16,0,1,2.0,-1.0,1.0,-2.0,0.0,-1.0
6114,12657,tBRO840OtoF8S8k,20,4,0,3,1007,3,1,2,333,338,335,0,3,15,1,1,335,333,338,338,335.0,333,3.0,2.0,5,2,-5,-3,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,3,5,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
6115,12659,A2V3ECGQQYNO85,20,16,0,3,1007,1,2,3,323,343,340,16,1,32,1,1,323,343,340,343,340.0,323,3.0,17.0,20,-20,3,-17,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,20,0,3,2.0,-1.0,1.0,-2.0,0.0,-1.0
6116,12660,A1RUQQGXCZ5K0Z,20,4,0,3,1007,3,1,2,274,368,364,0,3,31,1,1,364,274,368,368,364.0,274,4.0,90.0,94,90,-94,-4,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,4,94,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
6117,12661,poXEnv0OW8RqFqk,20,10,0,3,1007,3,1,2,318,353,335,0,3,6,1,1,335,318,353,353,335.0,318,18.0,17.0,35,17,-35,-18,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,18,35,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
6118,12663,7U5cv64m8aH0DZd,20,16,0,3,1007,3,1,2,329,347,330,0,3,11,1,1,330,329,347,347,330.0,329,17.0,1.0,18,1,-18,-17,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,17,18,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
6119,12664,LGmY4JbxqC6JjsY,20,4,0,3,1007,1,2,3,323,343,340,4,2,10,1,2,323,343,340,343,340.0,323,3.0,17.0,20,-20,3,-17,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,20,0,3,2.0,-1.0,1.0,-2.0,0.0,-1.0
6120,12665,AmBvwZGN473Yuqp,20,10,0,3,1007,3,2,1,325,341,340,15,3,5,1,1,340,341,325,341,340.0,325,1.0,15.0,16,-1,16,15,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,1,0,16,1.0,-2.0,-1.0,-1.0,0.0,-2.0
6121,12666,AaBHVlvtUFfDLSI,20,16,0,3,1007,3,2,1,323,343,340,16,3,14,1,1,340,343,323,343,340.0,323,3.0,17.0,20,-3,20,17,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,3,0,20,1.0,-2.0,-1.0,-1.0,0.0,-2.0
6122,12667,A3F4DJJBK52A8T,20,10,0,3,1007,1,3,2,325,341,340,5,3,16,1,2,325,340,341,341,340.0,325,1.0,15.0,16,-15,-1,-16,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,16,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
6123,12668,x4HDUBEnRbcQtcc,20,4,0,3,1007,3,2,1,318,353,335,4,2,15,1,2,335,353,318,353,335.0,318,18.0,17.0,35,-18,35,17,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,18,0,35,1.0,-2.0,-1.0,-1.0,0.0,-2.0
6124,12669,B1DDiv7vcGGUvH0,20,10,0,3,1007,1,2,3,323,343,340,10,1,10,1,1,323,343,340,343,340.0,323,3.0,17.0,20,-20,3,-17,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,20,0,3,2.0,-1.0,1.0,-2.0,0.0,-1.0
6125,12670,m2MakjGKQ5NYDgf,20,10,0,3,1007,3,1,2,333,338,335,0,3,19,1,1,335,333,338,338,335.0,333,3.0,2.0,5,2,-5,-3,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,3,5,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
6126,12671,A2V3ECGQQYNO85,20,16,0,3,1007,1,3,2,274,368,364,0,1,33,1,1,274,364,368,368,364.0,274,4.0,90.0,94,-90,-4,-94,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,94,4,0,1.0,1.0,2.0,-2.0,-1.0,0.0
6127,12672,poXEnv0OW8RqFqk,20,10,0,3,1007,3,1,2,274,368,364,0,3,7,1,1,364,274,368,368,364.0,274,4.0,90.0,94,90,-94,-4,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,4,94,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
6128,12673,7NpU1LsbwTf73hC,20,4,0,3,1007,1,3,2,333,338,335,0,1,3,1,1,333,335,338,338,335.0,333,3.0,2.0,5,-2,-3,-5,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,5,3,0,1.0,1.0,2.0,-2.0,-1.0,0.0
6129,12674,AaBHVlvtUFfDLSI,20,16,0,3,1007,1,2,3,313,365,328,16,2,15,1,2,313,365,328,365,328.0,313,37.0,15.0,52,-52,37,-15,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,52,0,37,2.0,-1.0,1.0,-2.0,0.0,-1.0
6130,12675,tBRO840OtoF8S8k,20,4,0,3,1006,1,3,2,334,336,335,2,3,16,1,2,334,335,336,336,335.0,334,1.0,1.0,2,-1,-1,-2,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,2,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
6131,12678,ALDQRWYZ8KQ9A,20,10,0,3,1006,3,1,2,334,336,335,10,3,2,1,1,335,334,336,336,335.0,334,1.0,1.0,2,1,-2,-1,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,1,2,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
6132,12679,x4HDUBEnRbcQtcc,20,4,0,3,1007,1,2,3,323,343,340,4,2,16,1,2,323,343,340,343,340.0,323,3.0,17.0,20,-20,3,-17,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,20,0,3,2.0,-1.0,1.0,-2.0,0.0,-1.0
6133,12680,A34930YXVQ8SUT,20,16,0,3,1007,3,2,1,215,565,226,16,3,30,1,1,226,565,215,565,226.0,215,339.0,11.0,350,-339,350,11,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,339,0,350,1.0,-2.0,-1.0,-1.0,0.0,-2.0
6134,12681,AaBHVlvtUFfDLSI,20,16,0,3,1007,1,3,2,323,343,340,0,3,16,1,2,323,340,343,343,340.0,323,3.0,17.0,20,-17,-3,-20,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,20,3,0,1.0,1.0,2.0,-2.0,-1.0,0.0
6135,12682,A1RUQQGXCZ5K0Z,20,4,0,3,1007,3,1,2,318,353,335,0,3,32,1,1,335,318,353,353,335.0,318,18.0,17.0,35,17,-35,-18,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,18,35,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
6136,12683,A2V3ECGQQYNO85,20,16,0,3,1007,3,2,1,215,565,226,16,3,34,1,1,226,565,215,565,226.0,215,339.0,11.0,350,-339,350,11,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,339,0,350,1.0,-2.0,-1.0,-1.0,0.0,-2.0
6137,12684,7U5cv64m8aH0DZd,20,16,0,3,1007,3,2,1,318,353,335,16,2,12,1,2,335,353,318,353,335.0,318,18.0,17.0,35,-18,35,17,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,18,0,35,1.0,-2.0,-1.0,-1.0,0.0,-2.0
6138,12685,tBRO840OtoF8S8k,20,4,0,3,1007,3,1,2,269,378,359,0,1,17,1,2,359,269,378,378,359.0,269,19.0,90.0,109,90,-109,-19,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,19,109,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
6139,12687,LGmY4JbxqC6JjsY,20,4,0,3,1007,1,3,2,333,338,335,0,1,11,1,1,333,335,338,338,335.0,333,3.0,2.0,5,-2,-3,-5,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,5,3,0,1.0,1.0,2.0,-2.0,-1.0,0.0
6140,12688,AaBHVlvtUFfDLSI,20,16,0,3,1007,3,2,1,318,353,335,16,2,17,1,2,335,353,318,353,335.0,318,18.0,17.0,35,-18,35,17,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,18,0,35,1.0,-2.0,-1.0,-1.0,0.0,-2.0
6141,12689,poXEnv0OW8RqFqk,20,10,0,3,1007,3,1,2,329,347,330,0,3,8,1,1,330,329,347,347,330.0,329,17.0,1.0,18,1,-18,-17,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,17,18,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
6142,12690,FI11Rwa1HC1Dzuw,20,4,0,3,1007,1,3,2,275,366,365,2,3,2,1,2,275,365,366,366,365.0,275,1.0,90.0,91,-90,-1,-91,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,91,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
6143,12691,XcCoyP8FIlF1RJh,20,4,0,3,1007,2,1,3,313,365,328,20,1,15,1,2,365,313,328,365,328.0,313,37.0,15.0,52,52,-15,37,2.0,1.0,1.0,3.0,3.0,2.0,2,TRT,0,52,37,-2.0,1.0,-1.0,0.0,-2.0,-1.0
6144,12693,AaBHVlvtUFfDLSI,20,16,0,3,1007,3,1,2,329,347,330,0,3,18,1,1,330,329,347,347,330.0,329,17.0,1.0,18,1,-18,-17,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,17,18,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
6145,12694,7NpU1LsbwTf73hC,20,4,0,3,1007,3,2,1,215,565,226,4,3,4,1,1,226,565,215,565,226.0,215,339.0,11.0,350,-339,350,11,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,339,0,350,1.0,-2.0,-1.0,-1.0,0.0,-2.0
6146,12695,A1RUQQGXCZ5K0Z,20,4,0,3,1007,1,3,2,329,347,330,0,1,33,1,1,329,330,347,347,330.0,329,17.0,1.0,18,-1,-17,-18,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,18,17,0,1.0,1.0,2.0,-2.0,-1.0,0.0
6147,12696,A3F4DJJBK52A8T,20,10,0,3,1007,3,2,1,318,353,335,10,3,17,1,1,335,353,318,353,335.0,318,18.0,17.0,35,-18,35,17,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,18,0,35,1.0,-2.0,-1.0,-1.0,0.0,-2.0
6148,12697,AaBHVlvtUFfDLSI,20,16,0,3,1007,2,1,3,290,409,307,20,2,19,1,1,409,290,307,409,307.0,290,102.0,17.0,119,119,-17,102,2.0,1.0,1.0,3.0,3.0,2.0,2,TRT,0,119,102,-2.0,1.0,-1.0,0.0,-2.0,-1.0
6149,12698,ALDQRWYZ8KQ9A,20,10,0,3,1007,3,2,1,318,353,335,10,3,3,1,1,335,353,318,353,335.0,318,18.0,17.0,35,-18,35,17,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,18,0,35,1.0,-2.0,-1.0,-1.0,0.0,-2.0
6150,12699,m2MakjGKQ5NYDgf,20,10,0,3,1007,3,1,2,329,347,330,0,1,20,1,2,330,329,347,347,330.0,329,17.0,1.0,18,1,-18,-17,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,17,18,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
6151,12700,A2V3ECGQQYNO85,20,16,0,3,1007,1,2,3,313,365,328,16,1,35,1,1,313,365,328,365,328.0,313,37.0,15.0,52,-52,37,-15,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,52,0,37,2.0,-1.0,1.0,-2.0,0.0,-1.0
6152,12701,B1DDiv7vcGGUvH0,20,10,0,3,1007,1,3,2,275,366,365,0,2,11,1,3,275,365,366,366,365.0,275,1.0,90.0,91,-90,-1,-91,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,91,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
6153,12702,AaBHVlvtUFfDLSI,20,16,0,3,1007,1,3,2,274,368,364,0,3,20,1,2,274,364,368,368,364.0,274,4.0,90.0,94,-90,-4,-94,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,94,4,0,1.0,1.0,2.0,-2.0,-1.0,0.0
6154,12703,A34930YXVQ8SUT,20,16,0,3,1006,1,3,2,334,336,335,8,3,31,1,2,334,335,336,336,335.0,334,1.0,1.0,2,-1,-1,-2,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,2,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
6155,12704,tBRO840OtoF8S8k,20,4,0,3,1007,3,2,1,322,344,340,4,2,18,1,2,340,344,322,344,340.0,322,4.0,18.0,22,-4,22,18,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,4,0,22,1.0,-2.0,-1.0,-1.0,0.0,-2.0
6156,12705,7U5cv64m8aH0DZd,20,16,0,3,1007,2,1,3,290,409,307,20,2,13,1,1,409,290,307,409,307.0,290,102.0,17.0,119,119,-17,102,2.0,1.0,1.0,3.0,3.0,2.0,2,TRT,0,119,102,-2.0,1.0,-1.0,0.0,-2.0,-1.0
6157,12706,XcCoyP8FIlF1RJh,20,4,0,3,1007,3,2,1,215,565,226,4,2,16,1,2,226,565,215,565,226.0,215,339.0,11.0,350,-339,350,11,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,339,0,350,1.0,-2.0,-1.0,-1.0,0.0,-2.0
6158,12707,A1RUQQGXCZ5K0Z,20,4,0,3,1007,3,2,1,322,344,340,4,3,34,1,1,340,344,322,344,340.0,322,4.0,18.0,22,-4,22,18,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,4,0,22,1.0,-2.0,-1.0,-1.0,0.0,-2.0
6159,12708,A2V3ECGQQYNO85,20,16,0,3,1006,1,3,2,334,336,335,0,1,36,1,1,334,335,336,336,335.0,334,1.0,1.0,2,-1,-1,-2,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,2,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
6160,12709,x4HDUBEnRbcQtcc,20,4,0,3,1007,1,3,2,274,368,364,0,2,17,1,3,274,364,368,368,364.0,274,4.0,90.0,94,-90,-4,-94,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,94,4,0,1.0,1.0,2.0,-2.0,-1.0,0.0
6161,12710,LGmY4JbxqC6JjsY,20,4,0,3,1007,3,1,2,269,378,359,0,3,12,1,1,359,269,378,378,359.0,269,19.0,90.0,109,90,-109,-19,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,19,109,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
6162,12711,7NpU1LsbwTf73hC,20,4,0,3,1007,3,1,2,274,368,364,0,3,5,1,1,364,274,368,368,364.0,274,4.0,90.0,94,90,-94,-4,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,4,94,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
6163,12713,tBRO840OtoF8S8k,20,4,0,3,1007,1,2,3,322,344,340,4,1,19,1,1,322,344,340,344,340.0,322,4.0,18.0,22,-22,4,-18,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,22,0,4,2.0,-1.0,1.0,-2.0,0.0,-1.0
6164,12714,JWvNxDKWUjVA6CA,20,4,0,3,1007,1,2,3,215,565,226,4,2,2,1,2,215,565,226,565,226.0,215,339.0,11.0,350,-350,339,-11,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,350,0,339,2.0,-1.0,1.0,-2.0,0.0,-1.0
6165,12715,7U5cv64m8aH0DZd,20,16,0,3,1007,1,3,2,329,347,330,0,3,14,1,2,329,330,347,347,330.0,329,17.0,1.0,18,-1,-17,-18,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,18,17,0,1.0,1.0,2.0,-2.0,-1.0,0.0
6166,12716,ALDQRWYZ8KQ9A,20,10,0,3,1007,3,2,1,323,343,340,10,3,4,1,1,340,343,323,343,340.0,323,3.0,17.0,20,-3,20,17,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,3,0,20,1.0,-2.0,-1.0,-1.0,0.0,-2.0
6167,12717,FI11Rwa1HC1Dzuw,20,4,0,3,1006,1,3,2,334,336,335,2,3,3,1,2,334,335,336,336,335.0,334,1.0,1.0,2,-1,-1,-2,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,2,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
6168,12718,G2Xi5ASktGvUlX4,20,4,0,3,1007,3,2,1,325,341,340,12,3,2,1,1,340,341,325,341,340.0,325,1.0,15.0,16,-1,16,15,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,1,0,16,1.0,-2.0,-1.0,-1.0,0.0,-2.0
6169,12719,B1DDiv7vcGGUvH0,20,10,0,3,1007,1,3,2,333,338,335,0,1,12,1,1,333,335,338,338,335.0,333,3.0,2.0,5,-2,-3,-5,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,5,3,0,1.0,1.0,2.0,-2.0,-1.0,0.0
6170,12720,poXEnv0OW8RqFqk,20,10,0,3,1007,1,3,2,333,338,335,0,1,9,1,1,333,335,338,338,335.0,333,3.0,2.0,5,-2,-3,-5,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,5,3,0,1.0,1.0,2.0,-2.0,-1.0,0.0
6171,12721,XcCoyP8FIlF1RJh,20,4,0,3,1006,1,3,2,334,336,335,0,1,17,1,1,334,335,336,336,335.0,334,1.0,1.0,2,-1,-1,-2,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,2,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
6172,12723,7NpU1LsbwTf73hC,20,4,0,3,1007,3,1,2,323,343,340,0,3,6,1,1,340,323,343,343,340.0,323,3.0,17.0,20,17,-20,-3,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,3,20,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
6173,12724,LGmY4JbxqC6JjsY,20,4,0,3,1007,1,2,3,215,565,226,4,2,13,1,2,215,565,226,565,226.0,215,339.0,11.0,350,-350,339,-11,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,350,0,339,2.0,-1.0,1.0,-2.0,0.0,-1.0
6174,12725,A34930YXVQ8SUT,20,16,0,3,1007,1,2,3,313,365,328,16,2,32,1,2,313,365,328,365,328.0,313,37.0,15.0,52,-52,37,-15,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,52,0,37,2.0,-1.0,1.0,-2.0,0.0,-1.0
