,NumberOfCandidates,Util1,Util2,Util3,NumVotes,GameIndexInSession,SessionIDX,VoterID,Pref1,Pref2,Pref3,Action,VotesCand1PreVote,VotesCand2PreVote,VotesCand3PreVote,RoundIndex,Vote,VotesPref1PreVote,VotesPref2PreVote,VotesPref3PreVote,VotesLeader_poll,VotesRunnerup_poll,VotesThird_poll,GAP12_poll,GAP23_poll,GAP13_poll,GAP12_pref_poll,GAP23_pref_poll,GAP13_pref_poll,Pref1_pos,Pos1_pref,Pref2_pos,Pos2_pref,Pref3_pos,Pos3_pref,Scenario,Scenario_type,GAPL1_Pref_poll,GAPL2_Pref_poll,GAPL3_Pref_poll,Pos12,Pos23,Pos13,PosL1,PosL2,PosL3
2116,3,20,10,0,10007,0,1,TJ7iZm,1,2,3,1,4083,3880,2043,2117,1,4083,3880,2043,4083,3880.0,2043,203.0,1837.0,2040,203,1837,2040,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,203,2040,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
2117,3,20,10,0,10007,1,1,TJ7iZm,1,2,3,1,4051,3930,2025,2118,1,4051,3930,2025,4051,3930.0,2025,121.0,1905.0,2026,121,1905,2026,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,121,2026,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
2118,3,20,10,0,10007,2,1,TJ7iZm,3,1,2,2,3421,3318,3267,2119,3,3267,3421,3318,3421,3318.0,3267,103.0,51.0,154,-154,103,-51,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,154,0,103,2.0,-1.0,1.0,-2.0,0.0,-1.0
2119,3,20,10,0,10007,3,1,TJ7iZm,3,2,1,2,3421,3318,3267,2120,2,3267,3318,3421,3421,3318.0,3267,103.0,51.0,154,-51,-103,-154,3.0,3.0,2.0,2.0,1.0,1.0,6,CMP,154,103,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2120,3,20,10,0,10007,4,1,TJ7iZm,1,3,2,1,3478,3305,3223,2121,1,3478,3223,3305,3478,3305.0,3223,173.0,82.0,255,255,-82,173,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,255,173,-2.0,1.0,-1.0,0.0,-2.0,-1.0
2121,3,20,10,0,10007,5,1,TJ7iZm,2,1,3,2,3438,3333,3235,2122,1,3333,3438,3235,3438,3333.0,3235,105.0,98.0,203,-105,203,98,2.0,2.0,1.0,1.0,3.0,3.0,3,WLB,105,0,203,1.0,-2.0,-1.0,-1.0,0.0,-2.0
2122,3,20,10,0,10007,6,1,TJ7iZm,1,3,2,1,3472,3368,3166,2123,1,3472,3166,3368,3472,3368.0,3166,104.0,202.0,306,306,-202,104,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,306,104,-2.0,1.0,-1.0,0.0,-2.0,-1.0
2123,3,20,10,0,10007,7,1,TJ7iZm,3,1,2,2,4052,3930,2024,2124,3,2024,4052,3930,4052,3930.0,2024,122.0,1906.0,2028,-2028,122,-1906,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,2028,0,122,2.0,-1.0,1.0,-2.0,0.0,-1.0
2124,3,20,10,0,10007,3,2,QXZsAa,3,1,2,2,3421,3318,3267,2125,3,3267,3421,3318,3421,3318.0,3267,103.0,51.0,154,-154,103,-51,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,154,0,103,2.0,-1.0,1.0,-2.0,0.0,-1.0
2125,3,20,10,0,10007,8,1,TJ7iZm,3,1,2,2,3666,3409,2931,2126,3,2931,3666,3409,3666,3409.0,2931,257.0,478.0,735,-735,257,-478,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,735,0,257,2.0,-1.0,1.0,-2.0,0.0,-1.0
2126,3,20,10,0,10007,9,1,TJ7iZm,2,3,1,1,3508,3332,3166,2127,3,3332,3166,3508,3508,3332.0,3166,176.0,166.0,342,166,-342,-176,2.0,3.0,3.0,1.0,1.0,2.0,4,SLB,176,342,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
2127,3,20,10,0,10007,10,1,TJ7iZm,1,2,3,1,3437,3334,3235,2128,1,3437,3334,3235,3437,3334.0,3235,103.0,99.0,202,103,99,202,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,103,202,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
2128,3,20,10,0,10007,11,1,TJ7iZm,3,1,2,2,3479,3305,3222,2129,3,3222,3479,3305,3479,3305.0,3222,174.0,83.0,257,-257,174,-83,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,257,0,174,2.0,-1.0,1.0,-2.0,0.0,-1.0
2129,3,20,10,0,10007,12,1,TJ7iZm,1,2,3,1,3579,3330,3097,2130,1,3579,3330,3097,3579,3330.0,3097,249.0,233.0,482,249,233,482,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,249,482,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
2130,3,20,10,0,10007,13,1,TJ7iZm,3,2,1,2,3473,3368,3165,2131,2,3165,3368,3473,3473,3368.0,3165,105.0,203.0,308,-203,-105,-308,3.0,3.0,2.0,2.0,1.0,1.0,6,CMP,308,105,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2131,3,20,10,0,10007,14,1,TJ7iZm,3,2,1,3,3539,3292,3175,2132,1,3175,3292,3539,3539,3292.0,3175,247.0,117.0,364,-117,-247,-364,3.0,3.0,2.0,2.0,1.0,1.0,6,CMP,364,247,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2132,3,20,10,0,10007,15,1,TJ7iZm,2,3,1,1,4118,3829,2059,2133,3,3829,2059,4118,4118,3829.0,2059,289.0,1770.0,2059,1770,-2059,-289,2.0,3.0,3.0,1.0,1.0,2.0,4,SLB,289,2059,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
2133,3,20,10,0,10007,16,1,TJ7iZm,3,2,1,2,4118,3830,2058,2134,2,2058,3830,4118,4118,3830.0,2058,288.0,1772.0,2060,-1772,-288,-2060,3.0,3.0,2.0,2.0,1.0,1.0,6,CMP,2060,288,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2134,3,20,10,0,10007,17,1,TJ7iZm,1,3,2,1,3567,3389,3050,2135,1,3567,3050,3389,3567,3389.0,3050,178.0,339.0,517,517,-339,178,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,517,178,-2.0,1.0,-1.0,0.0,-2.0,-1.0
2135,3,20,10,0,10007,13,2,MHPn13,1,2,3,1,4083,3880,2043,2136,1,4083,3880,2043,4083,3880.0,2043,203.0,1837.0,2040,203,1837,2040,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,203,2040,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
2136,3,20,10,0,10007,18,1,TJ7iZm,1,2,3,1,3665,3409,2932,2137,1,3665,3409,2932,3665,3409.0,2932,256.0,477.0,733,256,477,733,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,256,733,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
2137,3,20,10,0,10007,19,1,TJ7iZm,3,1,2,2,3580,3330,3096,2138,3,3096,3580,3330,3580,3330.0,3096,250.0,234.0,484,-484,250,-234,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,484,0,250,2.0,-1.0,1.0,-2.0,0.0,-1.0
2138,3,20,10,0,10007,0,2,MHPn13,1,3,2,1,3472,3368,3166,2139,1,3472,3166,3368,3472,3368.0,3166,104.0,202.0,306,306,-202,104,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,306,104,-2.0,1.0,-1.0,0.0,-2.0,-1.0
2139,3,20,10,0,10007,14,2,MHPn13,1,2,3,1,3665,3409,2932,2140,1,3665,3409,2932,3665,3409.0,2932,256.0,477.0,733,256,477,733,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,256,733,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
2140,3,20,10,0,10007,15,2,MHPn13,1,3,2,1,3478,3305,3223,2141,1,3478,3223,3305,3478,3305.0,3223,173.0,82.0,255,255,-82,173,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,255,173,-2.0,1.0,-1.0,0.0,-2.0,-1.0
2141,3,20,10,0,10007,16,2,MHPn13,2,1,3,2,3438,3333,3235,2142,1,3333,3438,3235,3438,3333.0,3235,105.0,98.0,203,-105,203,98,2.0,2.0,1.0,1.0,3.0,3.0,3,WLB,105,0,203,1.0,-2.0,-1.0,-1.0,0.0,-2.0
2142,3,20,10,0,10007,17,2,MHPn13,1,3,2,1,3567,3389,3050,2143,1,3567,3050,3389,3567,3389.0,3050,178.0,339.0,517,517,-339,178,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,517,178,-2.0,1.0,-1.0,0.0,-2.0,-1.0
2143,3,20,10,0,10007,18,2,MHPn13,2,3,1,1,3508,3332,3166,2144,3,3332,3166,3508,3508,3332.0,3166,176.0,166.0,342,166,-342,-176,2.0,3.0,3.0,1.0,1.0,2.0,4,SLB,176,342,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
2144,3,20,10,0,10007,19,2,MHPn13,3,1,2,2,3580,3330,3096,2145,3,3096,3580,3330,3580,3330.0,3096,250.0,234.0,484,-484,250,-234,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,484,0,250,2.0,-1.0,1.0,-2.0,0.0,-1.0
2145,3,20,10,0,10007,0,1,PBxQGr,3,2,1,2,3473,3368,3165,2146,2,3165,3368,3473,3473,3368.0,3165,105.0,203.0,308,-203,-105,-308,3.0,3.0,2.0,2.0,1.0,1.0,6,CMP,308,105,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2146,3,20,10,0,10007,1,1,PBxQGr,2,1,3,2,3438,3333,3235,2147,1,3333,3438,3235,3438,3333.0,3235,105.0,98.0,203,-105,203,98,2.0,2.0,1.0,1.0,3.0,3.0,3,WLB,105,0,203,1.0,-2.0,-1.0,-1.0,0.0,-2.0
2147,3,20,10,0,10007,2,1,PBxQGr,1,2,3,1,3665,3409,2932,2148,1,3665,3409,2932,3665,3409.0,2932,256.0,477.0,733,256,477,733,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,256,733,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
2148,3,20,10,0,10007,3,1,PBxQGr,1,2,3,1,4083,3880,2043,2149,1,4083,3880,2043,4083,3880.0,2043,203.0,1837.0,2040,203,1837,2040,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,203,2040,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
2149,3,20,10,0,10007,1,2,MHPn13,3,2,1,1,3473,3368,3165,2150,3,3165,3368,3473,3473,3368.0,3165,105.0,203.0,308,-203,-105,-308,3.0,3.0,2.0,2.0,1.0,1.0,6,CMP,308,105,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2150,3,20,10,0,10007,4,1,PBxQGr,3,1,2,2,3479,3305,3222,2151,3,3222,3479,3305,3479,3305.0,3222,174.0,83.0,257,-257,174,-83,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,257,0,174,2.0,-1.0,1.0,-2.0,0.0,-1.0
2151,3,20,10,0,10007,5,1,PBxQGr,1,2,3,1,4051,3930,2025,2152,1,4051,3930,2025,4051,3930.0,2025,121.0,1905.0,2026,121,1905,2026,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,121,2026,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
2152,3,20,10,0,10007,6,1,PBxQGr,2,3,1,3,4118,3829,2059,2153,2,3829,2059,4118,4118,3829.0,2059,289.0,1770.0,2059,1770,-2059,-289,2.0,3.0,3.0,1.0,1.0,2.0,4,SLB,289,2059,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
2153,3,20,10,0,10007,7,1,PBxQGr,2,3,1,3,3508,3332,3166,2154,2,3332,3166,3508,3508,3332.0,3166,176.0,166.0,342,166,-342,-176,2.0,3.0,3.0,1.0,1.0,2.0,4,SLB,176,342,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
2154,3,20,10,0,10007,8,1,PBxQGr,1,2,3,1,3437,3334,3235,2155,1,3437,3334,3235,3437,3334.0,3235,103.0,99.0,202,103,99,202,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,103,202,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
2155,3,20,10,0,10007,0,1,QXZsAa,3,2,1,2,3473,3368,3165,2156,2,3165,3368,3473,3473,3368.0,3165,105.0,203.0,308,-203,-105,-308,3.0,3.0,2.0,2.0,1.0,1.0,6,CMP,308,105,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2156,3,20,10,0,10007,9,1,PBxQGr,3,1,2,2,3580,3330,3096,2157,3,3096,3580,3330,3580,3330.0,3096,250.0,234.0,484,-484,250,-234,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,484,0,250,2.0,-1.0,1.0,-2.0,0.0,-1.0
2157,3,20,10,0,10007,10,1,PBxQGr,3,2,1,2,4118,3830,2058,2158,2,2058,3830,4118,4118,3830.0,2058,288.0,1772.0,2060,-1772,-288,-2060,3.0,3.0,2.0,2.0,1.0,1.0,6,CMP,2060,288,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2158,3,20,10,0,10007,1,2,QXZsAa,1,3,2,1,3472,3368,3166,2159,1,3472,3166,3368,3472,3368.0,3166,104.0,202.0,306,306,-202,104,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,306,104,-2.0,1.0,-1.0,0.0,-2.0,-1.0
2159,3,20,10,0,10007,11,1,PBxQGr,3,1,2,2,4052,3930,2024,2160,3,2024,4052,3930,4052,3930.0,2024,122.0,1906.0,2028,-2028,122,-1906,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,2028,0,122,2.0,-1.0,1.0,-2.0,0.0,-1.0
2160,3,20,10,0,10007,2,2,MHPn13,3,2,1,1,4118,3830,2058,2161,3,2058,3830,4118,4118,3830.0,2058,288.0,1772.0,2060,-1772,-288,-2060,3.0,3.0,2.0,2.0,1.0,1.0,6,CMP,2060,288,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2161,3,20,10,0,10007,2,2,QXZsAa,2,3,1,1,4118,3829,2059,2162,3,3829,2059,4118,4118,3829.0,2059,289.0,1770.0,2059,1770,-2059,-289,2.0,3.0,3.0,1.0,1.0,2.0,4,SLB,289,2059,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
2162,3,20,10,0,10007,12,1,PBxQGr,3,2,1,2,3421,3318,3267,2163,2,3267,3318,3421,3421,3318.0,3267,103.0,51.0,154,-51,-103,-154,3.0,3.0,2.0,2.0,1.0,1.0,6,CMP,154,103,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2163,3,20,10,0,10007,3,2,QXZsAa,2,1,3,2,3438,3333,3235,2164,1,3333,3438,3235,3438,3333.0,3235,105.0,98.0,203,-105,203,98,2.0,2.0,1.0,1.0,3.0,3.0,3,WLB,105,0,203,1.0,-2.0,-1.0,-1.0,0.0,-2.0
2164,3,20,10,0,10007,4,2,QXZsAa,3,1,2,2,3421,3318,3267,2165,3,3267,3421,3318,3421,3318.0,3267,103.0,51.0,154,-154,103,-51,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,154,0,103,2.0,-1.0,1.0,-2.0,0.0,-1.0
2165,3,20,10,0,10007,13,1,PBxQGr,3,2,1,2,3539,3292,3175,2166,2,3175,3292,3539,3539,3292.0,3175,247.0,117.0,364,-117,-247,-364,3.0,3.0,2.0,2.0,1.0,1.0,6,CMP,364,247,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2166,3,20,10,0,10007,14,1,PBxQGr,1,3,2,1,3472,3368,3166,2167,1,3472,3166,3368,3472,3368.0,3166,104.0,202.0,306,306,-202,104,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,306,104,-2.0,1.0,-1.0,0.0,-2.0,-1.0
2167,3,20,10,0,10007,5,2,QXZsAa,3,2,1,1,3421,3318,3267,2168,3,3267,3318,3421,3421,3318.0,3267,103.0,51.0,154,-51,-103,-154,3.0,3.0,2.0,2.0,1.0,1.0,6,CMP,154,103,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2168,3,20,10,0,10007,15,1,PBxQGr,3,1,2,2,3666,3409,2931,2169,3,2931,3666,3409,3666,3409.0,2931,257.0,478.0,735,-735,257,-478,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,735,0,257,2.0,-1.0,1.0,-2.0,0.0,-1.0
2169,3,20,10,0,10007,6,2,QXZsAa,1,2,3,1,4051,3930,2025,2170,1,4051,3930,2025,4051,3930.0,2025,121.0,1905.0,2026,121,1905,2026,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,121,2026,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
2170,3,20,10,0,10007,16,1,PBxQGr,3,1,2,2,3421,3318,3267,2171,3,3267,3421,3318,3421,3318.0,3267,103.0,51.0,154,-154,103,-51,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,154,0,103,2.0,-1.0,1.0,-2.0,0.0,-1.0
2171,3,20,10,0,10007,3,2,MHPn13,2,3,1,3,4118,3829,2059,2172,2,3829,2059,4118,4118,3829.0,2059,289.0,1770.0,2059,1770,-2059,-289,2.0,3.0,3.0,1.0,1.0,2.0,4,SLB,289,2059,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
2172,3,20,10,0,10007,7,2,QXZsAa,3,1,2,2,3666,3409,2931,2173,3,2931,3666,3409,3666,3409.0,2931,257.0,478.0,735,-735,257,-478,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,735,0,257,2.0,-1.0,1.0,-2.0,0.0,-1.0
2173,3,20,10,0,10007,17,1,PBxQGr,1,3,2,1,3478,3305,3223,2174,1,3478,3223,3305,3478,3305.0,3223,173.0,82.0,255,255,-82,173,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,255,173,-2.0,1.0,-1.0,0.0,-2.0,-1.0
2174,3,20,10,0,10007,8,2,QXZsAa,3,1,2,2,3580,3330,3096,2175,3,3096,3580,3330,3580,3330.0,3096,250.0,234.0,484,-484,250,-234,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,484,0,250,2.0,-1.0,1.0,-2.0,0.0,-1.0
2175,3,20,10,0,10007,18,1,PBxQGr,1,3,2,1,3567,3389,3050,2176,1,3567,3050,3389,3567,3389.0,3050,178.0,339.0,517,517,-339,178,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,517,178,-2.0,1.0,-1.0,0.0,-2.0,-1.0
2176,3,20,10,0,10007,9,2,QXZsAa,3,2,1,2,4118,3830,2058,2177,2,2058,3830,4118,4118,3830.0,2058,288.0,1772.0,2060,-1772,-288,-2060,3.0,3.0,2.0,2.0,1.0,1.0,6,CMP,2060,288,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2177,3,20,10,0,10007,19,1,PBxQGr,1,2,3,1,3579,3330,3097,2178,1,3579,3330,3097,3579,3330.0,3097,249.0,233.0,482,249,233,482,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,249,482,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
2178,3,20,10,0,10007,10,2,QXZsAa,3,1,2,2,3479,3305,3222,2179,3,3222,3479,3305,3479,3305.0,3222,174.0,83.0,257,-257,174,-83,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,257,0,174,2.0,-1.0,1.0,-2.0,0.0,-1.0
2179,3,20,10,0,10007,11,2,QXZsAa,1,2,3,1,4083,3880,2043,2180,1,4083,3880,2043,4083,3880.0,2043,203.0,1837.0,2040,203,1837,2040,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,203,2040,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
2180,3,20,10,0,10007,12,2,QXZsAa,1,2,3,1,3665,3409,2932,2181,1,3665,3409,2932,3665,3409.0,2932,256.0,477.0,733,256,477,733,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,256,733,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
2181,3,20,10,0,10007,13,2,QXZsAa,2,3,1,1,3508,3332,3166,2182,3,3332,3166,3508,3508,3332.0,3166,176.0,166.0,342,166,-342,-176,2.0,3.0,3.0,1.0,1.0,2.0,4,SLB,176,342,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
2182,3,20,10,0,10007,4,2,MHPn13,3,1,2,2,3479,3305,3222,2183,3,3222,3479,3305,3479,3305.0,3222,174.0,83.0,257,-257,174,-83,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,257,0,174,2.0,-1.0,1.0,-2.0,0.0,-1.0
2183,3,20,10,0,10007,14,2,QXZsAa,3,1,2,2,4052,3930,2024,2184,3,2024,4052,3930,4052,3930.0,2024,122.0,1906.0,2028,-2028,122,-1906,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,2028,0,122,2.0,-1.0,1.0,-2.0,0.0,-1.0
2184,3,20,10,0,10007,15,2,QXZsAa,1,2,3,1,3437,3334,3235,2185,1,3437,3334,3235,3437,3334.0,3235,103.0,99.0,202,103,99,202,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,103,202,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
2185,3,20,10,0,10007,16,2,QXZsAa,1,2,3,1,3579,3330,3097,2186,1,3579,3330,3097,3579,3330.0,3097,249.0,233.0,482,249,233,482,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,249,482,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
2186,3,20,10,0,10007,17,2,QXZsAa,3,2,1,2,3539,3292,3175,2187,2,3175,3292,3539,3539,3292.0,3175,247.0,117.0,364,-117,-247,-364,3.0,3.0,2.0,2.0,1.0,1.0,6,CMP,364,247,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2187,3,20,10,0,10007,18,2,QXZsAa,1,3,2,1,3478,3305,3223,2188,1,3478,3223,3305,3478,3305.0,3223,173.0,82.0,255,255,-82,173,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,255,173,-2.0,1.0,-1.0,0.0,-2.0,-1.0
2188,3,20,10,0,10007,19,2,QXZsAa,1,3,2,1,3567,3389,3050,2189,1,3567,3050,3389,3567,3389.0,3050,178.0,339.0,517,517,-339,178,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,517,178,-2.0,1.0,-1.0,0.0,-2.0,-1.0
2189,3,20,10,0,10007,0,1,WSeoyB,3,1,2,1,3666,3409,2931,2190,2,2931,3666,3409,3666,3409.0,2931,257.0,478.0,735,-735,257,-478,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,735,0,257,2.0,-1.0,1.0,-2.0,0.0,-1.0
2190,3,20,10,0,10007,1,1,WSeoyB,3,2,1,1,3473,3368,3165,2191,3,3165,3368,3473,3473,3368.0,3165,105.0,203.0,308,-203,-105,-308,3.0,3.0,2.0,2.0,1.0,1.0,6,CMP,308,105,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2191,3,20,10,0,10007,3,1,WSeoyB,1,3,2,1,3472,3368,3166,2192,1,3472,3166,3368,3472,3368.0,3166,104.0,202.0,306,306,-202,104,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,306,104,-2.0,1.0,-1.0,0.0,-2.0,-1.0
2192,3,20,10,0,10007,5,2,MHPn13,3,1,2,2,3421,3318,3267,2193,3,3267,3421,3318,3421,3318.0,3267,103.0,51.0,154,-154,103,-51,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,154,0,103,2.0,-1.0,1.0,-2.0,0.0,-1.0
2193,3,20,10,0,10007,4,1,WSeoyB,3,1,2,1,3479,3305,3222,2194,2,3222,3479,3305,3479,3305.0,3222,174.0,83.0,257,-257,174,-83,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,257,0,174,2.0,-1.0,1.0,-2.0,0.0,-1.0
2194,3,20,10,0,10007,5,1,WSeoyB,2,3,1,1,3508,3332,3166,2195,3,3332,3166,3508,3508,3332.0,3166,176.0,166.0,342,166,-342,-176,2.0,3.0,3.0,1.0,1.0,2.0,4,SLB,176,342,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
2195,3,20,10,0,10007,6,1,WSeoyB,2,3,1,1,4118,3829,2059,2196,3,3829,2059,4118,4118,3829.0,2059,289.0,1770.0,2059,1770,-2059,-289,2.0,3.0,3.0,1.0,1.0,2.0,4,SLB,289,2059,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
2196,3,20,10,0,10007,7,1,WSeoyB,3,1,2,1,3421,3318,3267,2197,2,3267,3421,3318,3421,3318.0,3267,103.0,51.0,154,-154,103,-51,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,154,0,103,2.0,-1.0,1.0,-2.0,0.0,-1.0
2197,3,20,10,0,10007,0,1,QwqulM,2,1,3,2,3438,3333,3235,2198,1,3333,3438,3235,3438,3333.0,3235,105.0,98.0,203,-105,203,98,2.0,2.0,1.0,1.0,3.0,3.0,3,WLB,105,0,203,1.0,-2.0,-1.0,-1.0,0.0,-2.0
2198,3,20,10,0,10007,1,1,QwqulM,1,2,3,1,3665,3409,2932,2199,1,3665,3409,2932,3665,3409.0,2932,256.0,477.0,733,256,477,733,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,256,733,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
2199,3,20,10,0,10007,8,1,WSeoyB,1,2,3,1,3437,3334,3235,2200,1,3437,3334,3235,3437,3334.0,3235,103.0,99.0,202,103,99,202,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,103,202,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
2200,3,20,10,0,10007,2,1,QwqulM,2,3,1,1,4118,3829,2059,2201,3,3829,2059,4118,4118,3829.0,2059,289.0,1770.0,2059,1770,-2059,-289,2.0,3.0,3.0,1.0,1.0,2.0,4,SLB,289,2059,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
2201,3,20,10,0,10007,9,1,WSeoyB,1,3,2,1,3567,3389,3050,2202,1,3567,3050,3389,3567,3389.0,3050,178.0,339.0,517,517,-339,178,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,517,178,-2.0,1.0,-1.0,0.0,-2.0,-1.0
2202,3,20,10,0,10007,3,1,QwqulM,1,2,3,1,4051,3930,2025,2203,1,4051,3930,2025,4051,3930.0,2025,121.0,1905.0,2026,121,1905,2026,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,121,2026,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
2203,3,20,10,0,10007,6,2,MHPn13,3,1,2,2,3666,3409,2931,2204,3,2931,3666,3409,3666,3409.0,2931,257.0,478.0,735,-735,257,-478,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,735,0,257,2.0,-1.0,1.0,-2.0,0.0,-1.0
2204,3,20,10,0,10007,4,1,QwqulM,1,3,2,1,3478,3305,3223,2205,1,3478,3223,3305,3478,3305.0,3223,173.0,82.0,255,255,-82,173,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,255,173,-2.0,1.0,-1.0,0.0,-2.0,-1.0
2205,3,20,10,0,10007,5,1,QwqulM,3,1,2,2,3421,3318,3267,2206,3,3267,3421,3318,3421,3318.0,3267,103.0,51.0,154,-154,103,-51,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,154,0,103,2.0,-1.0,1.0,-2.0,0.0,-1.0
2206,3,20,10,0,10007,10,1,WSeoyB,3,2,1,1,4118,3830,2058,2207,3,2058,3830,4118,4118,3830.0,2058,288.0,1772.0,2060,-1772,-288,-2060,3.0,3.0,2.0,2.0,1.0,1.0,6,CMP,2060,288,0,1.0,1.0,2.0,-2.0,-1.0,0.0
