,RoundIndex,Action,Pref1,Pref2,Pref3,Scenario,Util1,Util2,Util3,NumberOfCandidates,VoterID,VotesCand1PreVote,VotesCand2PreVote,VotesCand3PreVote,SessionIDX,Vote,VotesPref1PreVote,VotesPref2PreVote,VotesPref3PreVote,VotesLeader_poll,VotesRunnerup_poll,VotesThird_poll,GAP12_poll,GAP23_poll,GAP13_poll,GAP12_pref_poll,GAP23_pref_poll,GAP13_pref_poll,Pref1_pos,Pos1_pref,Pref3_pos,Pos2_pref,Pref2_pos,Pos3_pref,Scenario_type,GAPL1_Pref_poll,GAPL2_Pref_poll,GAPL3_Pref_poll,Pos12,Pos23,Pos13,PosL1,PosL2,PosL3
3477,3477,1,1,2,3,1,10,8,1,3,22_session_5.csv,4,4,4,1,1,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3478,3478,1,2,3,1,1,10,8,1,3,23_session_5.csv,4,4,4,1,2,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3479,3479,2,1,2,3,1,10,8,1,3,24_session_5.csv,4,4,4,1,2,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3480,3480,1,1,2,3,1,10,3,1,3,1_session_5.csv,5,5,2,1,1,5,5,2,5,5.0,2,0.0,3.0,3,0,3,3,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,3,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3481,3481,1,2,3,1,2,10,3,1,3,2_session_5.csv,5,5,2,1,2,5,2,5,5,5.0,2,0.0,3.0,3,3,-3,0,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,3,0,-2.0,1.0,-1.0,0.0,-2.0,-1.0
3482,3482,1,2,3,1,2,10,3,1,3,3_session_5.csv,5,5,2,1,2,5,2,5,5,5.0,2,0.0,3.0,3,3,-3,0,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,3,0,-2.0,1.0,-1.0,0.0,-2.0,-1.0
3483,3483,1,1,2,3,1,10,3,1,3,4_session_5.csv,5,5,2,1,1,5,5,2,5,5.0,2,0.0,3.0,3,0,3,3,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,3,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3484,3484,1,2,3,1,2,10,3,1,3,5_session_5.csv,5,5,2,1,2,5,2,5,5,5.0,2,0.0,3.0,3,3,-3,0,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,3,0,-2.0,1.0,-1.0,0.0,-2.0,-1.0
3485,3485,1,2,3,1,2,10,3,1,3,6_session_5.csv,5,5,2,1,2,5,2,5,5,5.0,2,0.0,3.0,3,3,-3,0,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,3,0,-2.0,1.0,-1.0,0.0,-2.0,-1.0
3486,3486,1,1,2,3,1,10,3,1,3,7_session_5.csv,5,5,2,1,1,5,5,2,5,5.0,2,0.0,3.0,3,0,3,3,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,3,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3487,3487,1,2,3,1,2,10,3,1,3,8_session_5.csv,5,5,2,1,2,5,2,5,5,5.0,2,0.0,3.0,3,3,-3,0,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,3,0,-2.0,1.0,-1.0,0.0,-2.0,-1.0
3488,3488,1,3,1,2,5,10,3,1,3,9_session_5.csv,5,5,2,1,3,2,5,5,5,5.0,2,0.0,3.0,3,-3,0,-3,3.0,2.0,2.0,3.0,1.0,1.0,CMPLB,3,0,0,2.0,-1.0,1.0,-2.0,0.0,-1.0
3489,3489,1,1,2,3,1,10,3,1,3,10_session_5.csv,5,5,2,1,1,5,5,2,5,5.0,2,0.0,3.0,3,0,3,3,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,3,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3490,3490,1,1,2,3,1,10,3,1,3,11_session_5.csv,5,5,2,1,1,5,5,2,5,5.0,2,0.0,3.0,3,0,3,3,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,3,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3491,3491,2,3,1,2,5,10,3,1,3,12_session_5.csv,5,5,2,1,1,2,5,5,5,5.0,2,0.0,3.0,3,-3,0,-3,3.0,2.0,2.0,3.0,1.0,1.0,CMPLB,3,0,0,2.0,-1.0,1.0,-2.0,0.0,-1.0
3492,3492,1,1,2,3,1,10,8,1,3,13_session_5.csv,5,5,2,1,1,5,5,2,5,5.0,2,0.0,3.0,3,0,3,3,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,3,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3493,3493,1,2,3,1,2,10,8,1,3,14_session_5.csv,5,5,2,1,2,5,2,5,5,5.0,2,0.0,3.0,3,3,-3,0,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,3,0,-2.0,1.0,-1.0,0.0,-2.0,-1.0
3494,3494,1,2,3,1,2,10,8,1,3,15_session_5.csv,5,5,2,1,2,5,2,5,5,5.0,2,0.0,3.0,3,3,-3,0,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,3,0,-2.0,1.0,-1.0,0.0,-2.0,-1.0
3495,3495,1,1,2,3,1,10,8,1,3,16_session_5.csv,5,5,2,1,1,5,5,2,5,5.0,2,0.0,3.0,3,0,3,3,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,3,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3496,3496,1,2,3,1,2,10,8,1,3,17_session_5.csv,5,5,2,1,2,5,2,5,5,5.0,2,0.0,3.0,3,3,-3,0,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,3,0,-2.0,1.0,-1.0,0.0,-2.0,-1.0
3497,3497,1,2,3,1,2,10,8,1,3,18_session_5.csv,5,5,2,1,2,5,2,5,5,5.0,2,0.0,3.0,3,3,-3,0,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,3,0,-2.0,1.0,-1.0,0.0,-2.0,-1.0
3498,3498,1,1,2,3,1,10,8,1,3,19_session_5.csv,5,5,2,1,1,5,5,2,5,5.0,2,0.0,3.0,3,0,3,3,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,3,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3499,3499,2,2,3,1,2,10,8,1,3,20_session_5.csv,5,5,2,1,3,5,2,5,5,5.0,2,0.0,3.0,3,3,-3,0,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,3,0,-2.0,1.0,-1.0,0.0,-2.0,-1.0
3500,3500,2,3,1,2,5,10,8,1,3,21_session_5.csv,5,5,2,1,1,2,5,5,5,5.0,2,0.0,3.0,3,-3,0,-3,3.0,2.0,2.0,3.0,1.0,1.0,CMPLB,3,0,0,2.0,-1.0,1.0,-2.0,0.0,-1.0
3501,3501,1,1,2,3,1,10,8,1,3,22_session_5.csv,5,5,2,1,1,5,5,2,5,5.0,2,0.0,3.0,3,0,3,3,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,3,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3502,3502,1,1,2,3,1,10,8,1,3,23_session_5.csv,5,5,2,1,1,5,5,2,5,5.0,2,0.0,3.0,3,0,3,3,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,3,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3503,3503,2,3,1,2,5,10,8,1,3,24_session_5.csv,5,5,2,1,1,2,5,5,5,5.0,2,0.0,3.0,3,-3,0,-3,3.0,2.0,2.0,3.0,1.0,1.0,CMPLB,3,0,0,2.0,-1.0,1.0,-2.0,0.0,-1.0
3504,3504,2,1,2,3,5,10,3,1,3,1_session_5.csv,2,5,5,1,2,2,5,5,5,5.0,2,0.0,3.0,3,-3,0,-3,3.0,2.0,2.0,3.0,1.0,1.0,CMPLB,3,0,0,2.0,-1.0,1.0,-2.0,0.0,-1.0
3505,3505,1,3,1,2,2,10,3,1,3,2_session_5.csv,2,5,5,1,3,5,2,5,5,5.0,2,0.0,3.0,3,3,-3,0,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,3,0,-2.0,1.0,-1.0,0.0,-2.0,-1.0
3506,3506,1,3,1,2,2,10,3,1,3,3_session_5.csv,2,5,5,1,3,5,2,5,5,5.0,2,0.0,3.0,3,3,-3,0,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,3,0,-2.0,1.0,-1.0,0.0,-2.0,-1.0
3507,3507,1,2,3,1,1,10,3,1,3,4_session_5.csv,2,5,5,1,2,5,5,2,5,5.0,2,0.0,3.0,3,0,3,3,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,3,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3508,3508,1,2,3,1,1,10,3,1,3,5_session_5.csv,2,5,5,1,2,5,5,2,5,5.0,2,0.0,3.0,3,0,3,3,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,3,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3509,3509,1,3,1,2,2,10,3,1,3,6_session_5.csv,2,5,5,1,3,5,2,5,5,5.0,2,0.0,3.0,3,3,-3,0,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,3,0,-2.0,1.0,-1.0,0.0,-2.0,-1.0
3510,3510,1,3,1,2,2,10,3,1,3,7_session_5.csv,2,5,5,1,3,5,2,5,5,5.0,2,0.0,3.0,3,3,-3,0,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,3,0,-2.0,1.0,-1.0,0.0,-2.0,-1.0
3511,3511,1,2,3,1,1,10,3,1,3,8_session_5.csv,2,5,5,1,2,5,5,2,5,5.0,2,0.0,3.0,3,0,3,3,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,3,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3512,3512,1,2,3,1,1,10,3,1,3,9_session_5.csv,2,5,5,1,2,5,5,2,5,5.0,2,0.0,3.0,3,0,3,3,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,3,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3513,3513,2,1,2,3,5,10,3,1,3,10_session_5.csv,2,5,5,1,2,2,5,5,5,5.0,2,0.0,3.0,3,-3,0,-3,3.0,2.0,2.0,3.0,1.0,1.0,CMPLB,3,0,0,2.0,-1.0,1.0,-2.0,0.0,-1.0
3514,3514,1,2,3,1,1,10,3,1,3,11_session_5.csv,2,5,5,1,2,5,5,2,5,5.0,2,0.0,3.0,3,0,3,3,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,3,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3515,3515,1,3,1,2,2,10,3,1,3,12_session_5.csv,2,5,5,1,3,5,2,5,5,5.0,2,0.0,3.0,3,3,-3,0,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,3,0,-2.0,1.0,-1.0,0.0,-2.0,-1.0
3516,3516,2,1,2,3,5,10,8,1,3,13_session_5.csv,2,5,5,1,2,2,5,5,5,5.0,2,0.0,3.0,3,-3,0,-3,3.0,2.0,2.0,3.0,1.0,1.0,CMPLB,3,0,0,2.0,-1.0,1.0,-2.0,0.0,-1.0
3517,3517,1,3,1,2,2,10,8,1,3,14_session_5.csv,2,5,5,1,3,5,2,5,5,5.0,2,0.0,3.0,3,3,-3,0,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,3,0,-2.0,1.0,-1.0,0.0,-2.0,-1.0
3518,3518,1,3,1,2,2,10,8,1,3,15_session_5.csv,2,5,5,1,3,5,2,5,5,5.0,2,0.0,3.0,3,3,-3,0,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,3,0,-2.0,1.0,-1.0,0.0,-2.0,-1.0
3519,3519,1,2,3,1,1,10,8,1,3,16_session_5.csv,2,5,5,1,2,5,5,2,5,5.0,2,0.0,3.0,3,0,3,3,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,3,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3520,3520,1,2,3,1,1,10,8,1,3,17_session_5.csv,2,5,5,1,2,5,5,2,5,5.0,2,0.0,3.0,3,0,3,3,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,3,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3521,3521,1,3,1,2,2,10,8,1,3,18_session_5.csv,2,5,5,1,3,5,2,5,5,5.0,2,0.0,3.0,3,3,-3,0,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,3,0,-2.0,1.0,-1.0,0.0,-2.0,-1.0
3522,3522,1,3,1,2,2,10,8,1,3,19_session_5.csv,2,5,5,1,3,5,2,5,5,5.0,2,0.0,3.0,3,3,-3,0,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,3,0,-2.0,1.0,-1.0,0.0,-2.0,-1.0
3523,3523,1,2,3,1,1,10,8,1,3,20_session_5.csv,2,5,5,1,2,5,5,2,5,5.0,2,0.0,3.0,3,0,3,3,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,3,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3524,3524,1,2,3,1,1,10,8,1,3,21_session_5.csv,2,5,5,1,2,5,5,2,5,5.0,2,0.0,3.0,3,0,3,3,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,3,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3525,3525,2,1,2,3,5,10,8,1,3,22_session_5.csv,2,5,5,1,2,2,5,5,5,5.0,2,0.0,3.0,3,-3,0,-3,3.0,2.0,2.0,3.0,1.0,1.0,CMPLB,3,0,0,2.0,-1.0,1.0,-2.0,0.0,-1.0
3526,3526,1,2,3,1,1,10,8,1,3,23_session_5.csv,2,5,5,1,2,5,5,2,5,5.0,2,0.0,3.0,3,0,3,3,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,3,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3527,3527,2,3,1,2,2,10,8,1,3,24_session_5.csv,2,5,5,1,1,5,2,5,5,5.0,2,0.0,3.0,3,3,-3,0,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,3,0,-2.0,1.0,-1.0,0.0,-2.0,-1.0
3528,3528,1,1,2,3,1,10,3,1,3,1_session_5.csv,4,4,4,1,1,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3529,3529,1,1,2,3,1,10,3,1,3,2_session_5.csv,4,4,4,1,1,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3530,3530,1,3,1,2,1,10,3,1,3,3_session_5.csv,4,4,4,1,3,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3531,3531,1,2,3,1,1,10,3,1,3,4_session_5.csv,4,4,4,1,2,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3532,3532,1,1,2,3,1,10,3,1,3,5_session_5.csv,4,4,4,1,1,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3533,3533,2,3,1,2,1,10,3,1,3,6_session_5.csv,4,4,4,1,1,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3534,3534,1,2,3,1,1,10,3,1,3,7_session_5.csv,4,4,4,1,2,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3535,3535,1,2,3,1,1,10,3,1,3,8_session_5.csv,4,4,4,1,2,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3536,3536,1,3,1,2,1,10,3,1,3,9_session_5.csv,4,4,4,1,3,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3537,3537,1,1,2,3,1,10,3,1,3,10_session_5.csv,4,4,4,1,1,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3538,3538,1,3,1,2,1,10,3,1,3,11_session_5.csv,4,4,4,1,3,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3539,3539,1,2,3,1,1,10,3,1,3,12_session_5.csv,4,4,4,1,2,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3540,3540,1,1,2,3,1,10,8,1,3,13_session_5.csv,4,4,4,1,1,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3541,3541,1,1,2,3,1,10,8,1,3,14_session_5.csv,4,4,4,1,1,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3542,3542,1,3,1,2,1,10,8,1,3,15_session_5.csv,4,4,4,1,3,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3543,3543,1,2,3,1,1,10,8,1,3,16_session_5.csv,4,4,4,1,2,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3544,3544,1,1,2,3,1,10,8,1,3,17_session_5.csv,4,4,4,1,1,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3545,3545,2,3,1,2,1,10,8,1,3,18_session_5.csv,4,4,4,1,1,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3546,3546,1,2,3,1,1,10,8,1,3,19_session_5.csv,4,4,4,1,2,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3547,3547,1,2,3,1,1,10,8,1,3,20_session_5.csv,4,4,4,1,2,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3548,3548,2,3,1,2,1,10,8,1,3,21_session_5.csv,4,4,4,1,1,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3549,3549,1,1,2,3,1,10,8,1,3,22_session_5.csv,4,4,4,1,1,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3550,3550,2,3,1,2,1,10,8,1,3,23_session_5.csv,4,4,4,1,1,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3551,3551,1,2,3,1,1,10,8,1,3,24_session_5.csv,4,4,4,1,2,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
3552,3552,2,1,2,3,6,10,3,1,3,1_session_5.csv,3,4,5,1,2,3,4,5,5,4.0,3,1.0,1.0,2,-1,-1,-2,3.0,3.0,1.0,2.0,2.0,1.0,CMP,2,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
3553,3553,1,1,2,3,6,10,3,1,3,2_session_5.csv,3,4,5,1,1,3,4,5,5,4.0,3,1.0,1.0,2,-1,-1,-2,3.0,3.0,1.0,2.0,2.0,1.0,CMP,2,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
3554,3554,1,2,3,1,3,10,3,1,3,3_session_5.csv,3,4,5,1,2,4,5,3,5,4.0,3,1.0,1.0,2,-1,2,1,2.0,2.0,3.0,1.0,1.0,3.0,WLB,1,0,2,1.0,-2.0,-1.0,-1.0,0.0,-2.0
3555,3555,1,3,1,2,2,10,3,1,3,4_session_5.csv,3,4,5,1,3,5,3,4,5,4.0,3,1.0,1.0,2,2,-1,1,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,2,1,-2.0,1.0,-1.0,0.0,-2.0,-1.0
3556,3556,1,2,3,1,3,10,3,1,3,5_session_5.csv,3,4,5,1,2,4,5,3,5,4.0,3,1.0,1.0,2,-1,2,1,2.0,2.0,3.0,1.0,1.0,3.0,WLB,1,0,2,1.0,-2.0,-1.0,-1.0,0.0,-2.0
3557,3557,2,2,3,1,3,10,3,1,3,6_session_5.csv,3,4,5,1,3,4,5,3,5,4.0,3,1.0,1.0,2,-1,2,1,2.0,2.0,3.0,1.0,1.0,3.0,WLB,1,0,2,1.0,-2.0,-1.0,-1.0,0.0,-2.0
3558,3558,1,2,3,1,3,10,3,1,3,7_session_5.csv,3,4,5,1,2,4,5,3,5,4.0,3,1.0,1.0,2,-1,2,1,2.0,2.0,3.0,1.0,1.0,3.0,WLB,1,0,2,1.0,-2.0,-1.0,-1.0,0.0,-2.0
3559,3559,1,3,1,2,2,10,3,1,3,8_session_5.csv,3,4,5,1,3,5,3,4,5,4.0,3,1.0,1.0,2,2,-1,1,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,2,1,-2.0,1.0,-1.0,0.0,-2.0,-1.0
3560,3560,1,3,1,2,2,10,3,1,3,9_session_5.csv,3,4,5,1,3,5,3,4,5,4.0,3,1.0,1.0,2,2,-1,1,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,2,1,-2.0,1.0,-1.0,0.0,-2.0,-1.0
3561,3561,1,3,1,2,2,10,3,1,3,10_session_5.csv,3,4,5,1,3,5,3,4,5,4.0,3,1.0,1.0,2,2,-1,1,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,2,1,-2.0,1.0,-1.0,0.0,-2.0,-1.0
3562,3562,1,3,1,2,2,10,3,1,3,11_session_5.csv,3,4,5,1,3,5,3,4,5,4.0,3,1.0,1.0,2,2,-1,1,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,2,1,-2.0,1.0,-1.0,0.0,-2.0,-1.0
3563,3563,2,1,2,3,6,10,3,1,3,12_session_5.csv,3,4,5,1,2,3,4,5,5,4.0,3,1.0,1.0,2,-1,-1,-2,3.0,3.0,1.0,2.0,2.0,1.0,CMP,2,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
3564,3564,1,1,2,3,6,10,8,1,3,13_session_5.csv,3,4,5,1,1,3,4,5,5,4.0,3,1.0,1.0,2,-1,-1,-2,3.0,3.0,1.0,2.0,2.0,1.0,CMP,2,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
3565,3565,2,1,2,3,6,10,8,1,3,14_session_5.csv,3,4,5,1,2,3,4,5,5,4.0,3,1.0,1.0,2,-1,-1,-2,3.0,3.0,1.0,2.0,2.0,1.0,CMP,2,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
3566,3566,2,2,3,1,3,10,8,1,3,15_session_5.csv,3,4,5,1,3,4,5,3,5,4.0,3,1.0,1.0,2,-1,2,1,2.0,2.0,3.0,1.0,1.0,3.0,WLB,1,0,2,1.0,-2.0,-1.0,-1.0,0.0,-2.0
3567,3567,1,3,1,2,2,10,8,1,3,16_session_5.csv,3,4,5,1,3,5,3,4,5,4.0,3,1.0,1.0,2,2,-1,1,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,2,1,-2.0,1.0,-1.0,0.0,-2.0,-1.0
3568,3568,1,2,3,1,3,10,8,1,3,17_session_5.csv,3,4,5,1,2,4,5,3,5,4.0,3,1.0,1.0,2,-1,2,1,2.0,2.0,3.0,1.0,1.0,3.0,WLB,1,0,2,1.0,-2.0,-1.0,-1.0,0.0,-2.0
3569,3569,2,2,3,1,3,10,8,1,3,18_session_5.csv,3,4,5,1,3,4,5,3,5,4.0,3,1.0,1.0,2,-1,2,1,2.0,2.0,3.0,1.0,1.0,3.0,WLB,1,0,2,1.0,-2.0,-1.0,-1.0,0.0,-2.0
3570,3570,1,2,3,1,3,10,8,1,3,19_session_5.csv,3,4,5,1,2,4,5,3,5,4.0,3,1.0,1.0,2,-1,2,1,2.0,2.0,3.0,1.0,1.0,3.0,WLB,1,0,2,1.0,-2.0,-1.0,-1.0,0.0,-2.0
3571,3571,1,3,1,2,2,10,8,1,3,20_session_5.csv,3,4,5,1,3,5,3,4,5,4.0,3,1.0,1.0,2,2,-1,1,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,2,1,-2.0,1.0,-1.0,0.0,-2.0,-1.0
3572,3572,1,3,1,2,2,10,8,1,3,21_session_5.csv,3,4,5,1,3,5,3,4,5,4.0,3,1.0,1.0,2,2,-1,1,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,2,1,-2.0,1.0,-1.0,0.0,-2.0,-1.0
3573,3573,1,3,1,2,2,10,8,1,3,22_session_5.csv,3,4,5,1,3,5,3,4,5,4.0,3,1.0,1.0,2,2,-1,1,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,2,1,-2.0,1.0,-1.0,0.0,-2.0,-1.0
3574,3574,1,3,1,2,2,10,8,1,3,23_session_5.csv,3,4,5,1,3,5,3,4,5,4.0,3,1.0,1.0,2,2,-1,1,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,2,1,-2.0,1.0,-1.0,0.0,-2.0,-1.0
3575,3575,2,1,2,3,6,10,8,1,3,24_session_5.csv,3,4,5,1,2,3,4,5,5,4.0,3,1.0,1.0,2,-1,-1,-2,3.0,3.0,1.0,2.0,2.0,1.0,CMP,2,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
3576,3576,2,3,1,2,6,10,3,1,3,1_session_5.csv,4,5,3,1,1,3,4,5,5,4.0,3,1.0,1.0,2,-1,-1,-2,3.0,3.0,1.0,2.0,2.0,1.0,CMP,2,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
